taxonomy_id	taxonomy_name
1394616	Vibrio parahaemolyticus S073
1394617	Vibrio parahaemolyticus S074
1394618	Vibrio parahaemolyticus S075
1394619	Vibrio parahaemolyticus S076
1394620	Vibrio parahaemolyticus S077
1394621	Vibrio parahaemolyticus S078
1394622	Vibrio parahaemolyticus S079
1394623	Vibrio parahaemolyticus S081
1394624	Vibrio parahaemolyticus S082
1394625	Vibrio parahaemolyticus S083
1394626	Vibrio parahaemolyticus S086
1394627	Vibrio parahaemolyticus S087
1394628	Vibrio parahaemolyticus S088
1394629	Vibrio parahaemolyticus S090
1394630	Vibrio parahaemolyticus S091
1394631	Vibrio parahaemolyticus S092
1394632	Vibrio parahaemolyticus S093
1394633	Vibrio parahaemolyticus S094
1394634	Vibrio parahaemolyticus S095
1394635	Vibrio parahaemolyticus S096
1394636	Vibrio parahaemolyticus S097
1394637	Vibrio parahaemolyticus S098
1394638	Vibrio parahaemolyticus S100
1394639	Vibrio parahaemolyticus S101
1394640	Vibrio parahaemolyticus S104
1394641	Vibrio parahaemolyticus S105
1394642	Vibrio parahaemolyticus S106
1394643	Vibrio parahaemolyticus S108
1394644	Vibrio parahaemolyticus S109
1394645	Vibrio parahaemolyticus S110
1394646	Vibrio parahaemolyticus S111
1394647	Vibrio parahaemolyticus S112
1394648	Vibrio parahaemolyticus S113
1394649	Vibrio parahaemolyticus S114
1394650	Vibrio parahaemolyticus S115
1394651	Vibrio parahaemolyticus S116
1394652	Vibrio parahaemolyticus S117
1394653	Vibrio parahaemolyticus S118
1394654	Vibrio parahaemolyticus S119
1394655	Vibrio parahaemolyticus S120
1394656	Vibrio parahaemolyticus S121
1394657	Vibrio parahaemolyticus S122
1394658	Vibrio parahaemolyticus S123
1394659	Vibrio parahaemolyticus S124
1394660	Vibrio parahaemolyticus S125
1394661	Vibrio parahaemolyticus S126
1394662	Vibrio parahaemolyticus S128
1394663	Vibrio parahaemolyticus S129
1394664	Vibrio parahaemolyticus S130
1394665	Vibrio parahaemolyticus S131
1394666	Vibrio parahaemolyticus S132
1394667	Vibrio parahaemolyticus S133
1394668	Vibrio parahaemolyticus S134
1394669	Vibrio parahaemolyticus S135
1394670	Vibrio parahaemolyticus S136
1394671	Vibrio parahaemolyticus S137
1394672	Vibrio parahaemolyticus S138
1394673	Vibrio parahaemolyticus S139
1394674	Vibrio parahaemolyticus S140
1394675	Vibrio parahaemolyticus S141
1394676	Vibrio parahaemolyticus S142
1394677	Vibrio parahaemolyticus S143
1394678	Vibrio parahaemolyticus S144
1394679	Vibrio parahaemolyticus S145
1394680	Vibrio parahaemolyticus S146
1394681	Vibrio parahaemolyticus S147
1394682	Vibrio parahaemolyticus S148
1394683	Vibrio parahaemolyticus S150
1394684	Vibrio parahaemolyticus S151
1394685	Vibrio parahaemolyticus S152
1394686	Vibrio parahaemolyticus S153
1394687	Vibrio parahaemolyticus S154
1394688	Vibrio parahaemolyticus S155
1394689	Vibrio parahaemolyticus S156
1394690	Vibrio parahaemolyticus S157
1394691	Vibrio parahaemolyticus S158
1394692	Vibrio parahaemolyticus S159
1394693	Vibrio parahaemolyticus S160
1394694	Vibrio parahaemolyticus S161
1394695	Vibrio parahaemolyticus S162
1394696	Vibrio parahaemolyticus S163
1394697	Vibrio parahaemolyticus S164
1394698	Vibrio parahaemolyticus S165
1394699	Vibrio parahaemolyticus S166
1394700	Vibrio parahaemolyticus S167
1394701	Vibrio parahaemolyticus S168
1394702	Vibrio parahaemolyticus S170
1394703	Vibrio parahaemolyticus S171
1394704	Vibrio parahaemolyticus S172
1394705	Vibrio parahaemolyticus S173
1394706	Vibrio parahaemolyticus S174
1394524	Colletotrichum graminicola LARS 318
1394525	Colletotrichum graminicola CBS 113173
1394526	Colletotrichum graminicola NRRL 47511
1394527	Colletotrichum graminicola iJAB2
1394528	Colletotrichum graminicola NRRL 13649
1394529	Colletotrichum graminicola DSMZ 63127
1393752	Mycobacterium tuberculosis hlj090004
1393753	Mycobacterium tuberculosis hlj090029
1393754	Mycobacterium tuberculosis hlj090041
1393755	Mycobacterium tuberculosis hlj090060
1393756	Mycobacterium tuberculosis hlj090071
1393757	Mycobacterium tuberculosis hlj100090
1393758	Mycobacterium tuberculosis hlj100110
1393759	Mycobacterium tuberculosis hlj100113
1393760	Mycobacterium tuberculosis hlj100119
1393761	Mycobacterium tuberculosis hlj100132
1393762	Mycobacterium tuberculosis hlj100135
1393763	Mycobacterium tuberculosis hlj100148
1393764	Mycobacterium tuberculosis hlj100151
1393765	Mycobacterium tuberculosis hlj100182
1393766	Mycobacterium tuberculosis hlj100186
1393767	Mycobacterium tuberculosis hlj100200
1393768	Mycobacterium tuberculosis sh090504
1393769	Mycobacterium tuberculosis sh101830
1393770	Mycobacterium tuberculosis sh090667
1393771	Mycobacterium tuberculosis hlj090009
1393772	Mycobacterium tuberculosis hlj100079
1393773	Mycobacterium tuberculosis hlj100145
1393774	Mycobacterium tuberculosis hlj100146
1393775	Mycobacterium tuberculosis hlj100155
1393776	Mycobacterium tuberculosis hlj100176
1393777	Mycobacterium tuberculosis hlj100198
1393778	Mycobacterium tuberculosis sh090138
1393779	Mycobacterium tuberculosis sh090127
1393780	Mycobacterium tuberculosis sh100979
1393781	Mycobacterium tuberculosis sh091058
1393782	Mycobacterium tuberculosis sh091973
1393783	Mycobacterium tuberculosis sh100560
1394870	Salanga virus AnB 904a
1394871	Heramatsu virus KY-663
121530	Tauraco erythrolophus
1393701	Staphylococcus aureus M1560
1393702	Staphylococcus aureus M1561
1393703	Staphylococcus aureus M1562
1393704	Staphylococcus aureus M1566
1393705	Staphylococcus aureus M1567
1393706	Staphylococcus aureus M1569
1393707	Staphylococcus aureus M1570
1393708	Staphylococcus aureus M1571
1393709	Staphylococcus aureus M1572
1393710	Staphylococcus aureus M1573
1393711	Staphylococcus aureus M1574
1393712	Staphylococcus aureus M1575
1393713	Staphylococcus aureus M1576
1393714	Staphylococcus aureus M1577
1393715	Staphylococcus aureus M1579
1393716	Staphylococcus aureus M1580
1393717	Staphylococcus aureus M0747
1393718	Staphylococcus aureus M0749
1393719	Staphylococcus aureus M0753
1393720	Staphylococcus aureus M0754
1393721	Staphylococcus aureus M0755
1393722	Staphylococcus aureus M0757
1393723	Staphylococcus aureus M0758
1393724	Staphylococcus aureus M0759
1393725	Staphylococcus aureus M0760
1393726	Staphylococcus aureus M0761
1393727	Staphylococcus aureus M0762
1393728	Staphylococcus aureus M0763
1393729	Staphylococcus aureus M0764
1393730	Staphylococcus aureus M0765
1393731	Staphylococcus aureus M0766
1393732	Staphylococcus aureus M0767
1393733	Staphylococcus aureus M0768
1393734	Staphylococcus aureus M0771
645463	Clostridioides difficile R20291
5820	Plasmodium
995087	Acidovorax avenae subsp. avenae RS-1
888727	Eubacterium sulci ATCC 35585
112407	Cuscuta pentagona
158587	Argopecten irradians irradians
860229	Argopecten purpuratus x Argopecten irradians
887901	Porphyromonas catoniae ATCC 51270
936549	Actinomyces sp. ICM54
1190620	Atopobium sp. ICM42b
1161409	Bifidobacterium sp. MSTE12
936596	Lachnoanaerobaculum sp. MSX33
936557	Peptostreptococcaceae bacterium OBRC9
936550	Atopobium sp. BS2
936562	Fusobacterium sp. CM21
936561	Fusobacterium sp. CM1
936563	Fusobacterium sp. CM22
1032505	Fusobacterium sp. OBRC1
936564	Klebsiella sp. AS10
1190621	Olsenella uli MSTE5
936591	Veillonella sp. ICM51a
1161412	Prevotella sp. ICM33
936571	Prevotella sp. ICM55
936575	Streptococcus sp. AC15
1161413	Streptococcus sp. ACC21
936581	Streptococcus sp. CM7
936574	Shuttleworthia sp. MSX8B
936587	Streptococcus sp. OBRC6
1161415	Streptococcus sp. BS29a
936578	Streptococcus sp. AS20
1161414	Streptococcus sp. BS21
936576	Streptococcus sp. ACS2
1161416	Streptococcus sp. SR1
936580	Streptococcus sp. CM6
1161417	Streptococcus sp. SR4
936589	Veillonella sp. AS16
1256996	Klebsiella oxytoca KA-2
1256997	Klebsiella oxytoca KO-1
1256995	Klebsiella oxytoca OK-1
1256988	Providencia alcalifaciens 205/92
1256987	Providencia alcalifaciens F90-2004
1256991	Providencia alcalifaciens PAL-1
1256992	Providencia alcalifaciens PAL-2
1256993	Providencia alcalifaciens PAL-3
1256989	Providencia alcalifaciens R90-1475
1256990	Providencia alcalifaciens RIMD 1656011
192954	Salmonella enterica subsp. enterica serovar Mbandaka
2564320	Salmonella enterica subsp. enterica serovar Ceyco
48409	Salmonella enterica subsp. enterica serovar Virchow
149388	Salmonella enterica subsp. enterica serovar Mikawasima
598	Salmonella enterica subsp. enterica serovar Rubislaw
486999	Salmonella enterica subsp. enterica serovar Meleagridis
2564780	Salmonella enterica subsp. enterica serovar Memphis
29482	Salmonella enterica subsp. enterica serovar Abony
596	Salmonella enterica subsp. enterica serovar Muenchen
1396858	Marinobacter sp. ES-1
1396859	Marinobacter sp. C1S70
1397526	Alcanivorax sp. PN-3
1397530	Labrenzia sp. C1B10
1397527	Alcanivorax sp. P2S70
1397528	Halomonas sp. PBN3
1397532	Marinobacter sp. EVN1
1397533	Marinobacter sp. EN3
1397525	Acinetobacter sp. COS3
1397529	Idiomarina sp. EN2
1397531	Labrenzia sp. C1B70
142686	Ceratosolen solmsi
1274785	Rhizopus oryzae B7407
156613	Muscari armeniacum
1392837	Bacillus anthracis str. SVA11
668349	Mycobacterium tuberculosis T67
1397853	Mycobacterium tuberculosis TKK_02_0001
1397854	Mycobacterium tuberculosis TKK_02_0002
1397855	Mycobacterium tuberculosis TKK_02_0003
1397856	Mycobacterium tuberculosis TKK_02_0006
1397857	Mycobacterium tuberculosis TKK_02_0012
1397858	Mycobacterium tuberculosis TKK_02_0013
1397859	Mycobacterium tuberculosis TKK_02_0014
1397860	Mycobacterium tuberculosis TKK_02_0015
1397861	Mycobacterium tuberculosis TKK_02_0016
1397862	Mycobacterium tuberculosis TKK_02_0017
1397863	Mycobacterium tuberculosis TKK_02_0018
1397864	Mycobacterium tuberculosis TKK_02_0019
1397865	Mycobacterium tuberculosis TKK_02_0020
1397866	Mycobacterium tuberculosis TKK_02_0021
1397867	Mycobacterium tuberculosis TKK_02_0022
1397868	Mycobacterium tuberculosis TKK_02_0025
1397869	Mycobacterium tuberculosis TKK_02_0027
1397870	Mycobacterium tuberculosis TKK_02_0032
1397871	Mycobacterium tuberculosis TKK_02_0033
1397872	Mycobacterium tuberculosis TKK_02_0034
1397873	Mycobacterium tuberculosis TKK_02_0036
1397874	Mycobacterium tuberculosis TKK_02_0038
1397875	Mycobacterium tuberculosis TKK_02_0039
1397876	Mycobacterium tuberculosis TKK_02_0045
1397877	Mycobacterium tuberculosis TKK_02_0046
1397878	Mycobacterium tuberculosis TKK_02_0052
1397879	Mycobacterium tuberculosis TKK_02_0061
1397880	Mycobacterium tuberculosis TKK_02_0062
1397881	Mycobacterium tuberculosis TKK_02_0063
1397882	Mycobacterium tuberculosis TKK_02_0068
1397883	Mycobacterium tuberculosis TKK_02_0069
1397884	Mycobacterium tuberculosis TKK_02_0070
1397885	Mycobacterium tuberculosis TKK_02_0071
1397886	Mycobacterium tuberculosis TKK_02_0073
1397887	Mycobacterium tuberculosis TKK_02_0077
1397888	Mycobacterium tuberculosis TKK_02_0067
1397889	Mycobacterium tuberculosis TKK_03_0018
1397890	Mycobacterium tuberculosis TKK_03_0020
1397891	Mycobacterium tuberculosis TKK_03_0022
1397892	Mycobacterium tuberculosis TKK_03_0025
1397893	Mycobacterium tuberculosis TKK_03_0026
1397894	Mycobacterium tuberculosis TKK_03_0027
1397895	Mycobacterium tuberculosis TKK_03_0029
1397896	Mycobacterium tuberculosis TKK_03_0030
1397897	Mycobacterium tuberculosis TKK_03_0031
1397898	Mycobacterium tuberculosis TKK_03_0032
1397899	Mycobacterium tuberculosis TKK_03_0033
1397900	Mycobacterium tuberculosis TKK_03_0034
1397901	Mycobacterium tuberculosis TKK_03_0036
1397904	Mycobacterium tuberculosis TKK_03_0078
1397905	Mycobacterium tuberculosis TKK_03_0081
1397906	Mycobacterium tuberculosis TKK_03_0082
1397913	Mycobacterium tuberculosis TKK_04_0017
1397914	Mycobacterium tuberculosis TKK_04_0018
1397915	Mycobacterium tuberculosis TKK_04_0019
1397916	Mycobacterium tuberculosis TKK_04_0021
1397917	Mycobacterium tuberculosis TKK_04_0022
1397918	Mycobacterium tuberculosis TKK_04_0023
1397919	Mycobacterium tuberculosis TKK_04_0024
1397920	Mycobacterium tuberculosis TKK_04_0043
1397921	Mycobacterium tuberculosis TKK_04_0047
1397922	Mycobacterium tuberculosis TKK_04_0048
1397923	Mycobacterium tuberculosis TKK_04_0005
1397924	Mycobacterium tuberculosis TKK_04_0007
1397925	Mycobacterium tuberculosis TKK_04_0008
1397926	Mycobacterium tuberculosis TKK_04_0013
1397927	Mycobacterium tuberculosis TKK_04_0020
1397929	Mycobacterium tuberculosis TKK_04_0036
1397931	Mycobacterium tuberculosis TKK_04_0039
1397935	Mycobacterium tuberculosis TKK_04_0046
1397936	Mycobacterium tuberculosis TKK_04_0042
1397937	Mycobacterium tuberculosis TKK_04_0037
1397938	Mycobacterium tuberculosis TKK_04_0029
1397939	Mycobacterium tuberculosis TKK_04_0030
1397989	Salmonella enterica subsp. enterica serovar Saintpaul str. CFSAN004121
1397996	Staphylococcus aureus M1366
1397997	Staphylococcus aureus M1368
1397998	Staphylococcus aureus M1369
1397999	Staphylococcus aureus M1370
1398000	Staphylococcus aureus M1371
1398001	Staphylococcus aureus M1372
1398002	Staphylococcus aureus M1377
1398003	Staphylococcus aureus M1378
1398004	Staphylococcus aureus M1379
1398005	Staphylococcus aureus M1380
1398006	Staphylococcus aureus M1382
1398007	Staphylococcus aureus M1383
1398008	Staphylococcus aureus M1384
1398009	Staphylococcus aureus M1385
1398010	Staphylococcus aureus M1386
1398011	Staphylococcus aureus M1387
1398012	Staphylococcus aureus M1388
1398013	Staphylococcus aureus M1390
1398014	Staphylococcus aureus M1391
1398015	Staphylococcus aureus M1392
1398016	Staphylococcus aureus M1395
1398017	Staphylococcus aureus M1396
1398018	Staphylococcus aureus M1397
1398019	Staphylococcus aureus M1398
1398020	Staphylococcus aureus M1400
1398021	Staphylococcus aureus M1401
1398022	Staphylococcus aureus M1402
1398023	Staphylococcus aureus M1403
1398024	Staphylococcus aureus M1404
1398025	Staphylococcus aureus M1406
1398026	Staphylococcus aureus M1408
1398027	Staphylococcus aureus M1409
1398028	Staphylococcus aureus M1410
1398029	Staphylococcus aureus M1411
1398030	Staphylococcus aureus M1412
1398031	Staphylococcus aureus M1413
1398032	Staphylococcus aureus M1414
1398033	Staphylococcus aureus M1415
1398034	Staphylococcus aureus M1416
1398035	Staphylococcus aureus M1417
1398036	Staphylococcus aureus M1418
1398037	Staphylococcus aureus M1420
1398038	Staphylococcus aureus M1421
1398039	Staphylococcus aureus M1422
1398040	Staphylococcus aureus M1423
1398041	Staphylococcus aureus M1424
1398042	Staphylococcus aureus M1425
1398043	Staphylococcus aureus M1428
1398044	Staphylococcus aureus M1429
1398045	Staphylococcus aureus M1430
1398046	Staphylococcus aureus M1431
1398047	Staphylococcus aureus M1432
1398048	Staphylococcus aureus M1433
1398049	Staphylococcus aureus M1434
1398050	Staphylococcus aureus M1435
1398051	Staphylococcus aureus M1436
1398052	Staphylococcus aureus M1437
1398053	Staphylococcus aureus M1438
1398054	Staphylococcus aureus M1441
1398055	Staphylococcus aureus M1443
1398056	Staphylococcus aureus M1444
1398057	Staphylococcus aureus M1445
1398058	Staphylococcus aureus M1446
1398059	Staphylococcus aureus M1447
1398060	Staphylococcus aureus M1448
1398061	Staphylococcus aureus M1449
1398062	Staphylococcus aureus M1452
1398063	Staphylococcus aureus M1453
1398064	Staphylococcus aureus M1454
1398065	Staphylococcus aureus M1455
1398066	Staphylococcus aureus M1456
1398067	Staphylococcus aureus M1457
1398068	Staphylococcus aureus M1458
1398069	Staphylococcus aureus M1459
1398070	Staphylococcus aureus M1460
1398071	Staphylococcus aureus M1461
1398072	Staphylococcus aureus M1464
1398073	Staphylococcus aureus M1465
1398074	Staphylococcus aureus M1467
1398075	Staphylococcus aureus M1468
1398076	Staphylococcus aureus M1469
1398077	Staphylococcus aureus M1470
1398078	Staphylococcus aureus M1471
1398079	Staphylococcus aureus M1472
1398080	Staphylococcus aureus M1473
1398081	Staphylococcus aureus M1474
555972	Eurygaster integriceps
39848	Agrostemma githago
39875	Silene conica
39899	Silene noctiflora
129946	Silene paradoxa
1274784	Mucor velutinosus B5328
9433	Miniopterus schreibersii
1274786	Mucor circinelloides B8987
1274787	Syncephalastrum racemosum B6101
1274788	Lichtheimia ramosa B5399
1274790	Apophysomyces trapeziformis B9324
1274791	Apophysomyces elegans B7760
1274792	Cunninghamella elegans B9769
1398477	Mycobacterium tuberculosis 67
1398478	Mycobacterium tuberculosis 70
1398479	Mycobacterium tuberculosis 73
1398480	Mycobacterium tuberculosis 76
1398481	Mycobacterium tuberculosis 82
1398482	Mycobacterium tuberculosis 98
1398483	Mycobacterium tuberculosis 101
1398484	Mycobacterium tuberculosis 102
1398485	Mycobacterium tuberculosis 127
1398486	Mycobacterium tuberculosis 130
1398487	Mycobacterium tuberculosis 94
1398488	Mycobacterium tuberculosis 96
1274793	Rhizopus stolonifer B9770
704107	mixed libraries
1274794	Saksenaea vasiformis B4078
1279486	Lichtheimia corymbifera 008-049
1279477	Rhizopus oryzae Type I NRRL 21396
1279475	Rhizopus oryzae Type I NRRL 13440
936053	Rhizopus delemar
1279998	Cunninghamella bertholletiae 175
1279482	Rhizopus oryzae 99-892
1279481	Rhizopus delemar Type II NRRL 21477
1279480	Rhizopus oryzae HUMC 02
1279484	Rhizopus delemar Type II NRRL 21446
885580	Fukomys damarensis
1279483	Rhizopus delemar Type II NRRL 21447
10058	Microtus pennsylvanicus
1400798	Vibrio mimicus CAIM 1883
1400160	Klebsiella pneumoniae BIDMC 42a
1400161	Klebsiella pneumoniae BIDMC 42b
1400156	Escherichia coli BIDMC 43a
1400157	Escherichia coli BIDMC 43b
1400186	Serratia marcescens BIDMC 44
1400163	Klebsiella pneumoniae BIDMC 46a
1400164	Klebsiella pneumoniae BIDMC 46b
1400165	Klebsiella pneumoniae BIDMC 47
1400166	Klebsiella pneumoniae BIDMC 48
1400158	Escherichia coli BIDMC 49a
1400159	Escherichia coli BIDMC 49b
1400187	Serratia marcescens BIDMC 50
1400167	Klebsiella pneumoniae BIDMC 51
1400168	Klebsiella pneumoniae BIDMC 52
1400169	Klebsiella pneumoniae BIDMC 53
1400162	Klebsiella pneumoniae BIDMC 45
1256227	indoor metagenome
208963	Pseudomonas aeruginosa UCBPP-PA14
415978	Sus scrofa scrofa
212527	Apis mellifera scutellata
1335413	Mycobacteroides abscessus MAB_082312_2273
1335415	Mycobacteroides abscessus MAB_091912_2455
1335418	Mycobacterium avium MAV_061107_1842
1123430	Alchornea costaricensis
241854	Cecropia insignis
655515	Triplaris cumingiana
1400870	Mycobacterium tuberculosis KT-0001
1400871	Mycobacterium tuberculosis KT-0002
1400872	Mycobacterium tuberculosis KT-0003
1400873	Mycobacterium tuberculosis KT-0006
1400874	Mycobacterium tuberculosis KT-0007
1400875	Mycobacterium tuberculosis KT-0008
1400876	Mycobacterium tuberculosis KT-0009
1400877	Mycobacterium tuberculosis KT-0011
1400878	Mycobacterium tuberculosis KT-0013
1400879	Mycobacterium tuberculosis KT-0014
1400880	Mycobacterium tuberculosis KT-0015
1400881	Mycobacterium tuberculosis KT-0016
1400882	Mycobacterium tuberculosis KT-0017
1400883	Mycobacterium tuberculosis KT-0019
1400884	Mycobacterium tuberculosis KT-0022
1400886	Mycobacterium tuberculosis KT-0024
1400887	Mycobacterium tuberculosis KT-0026
1400888	Mycobacterium tuberculosis KT-0027
1400889	Mycobacterium tuberculosis KT-0028
1400890	Mycobacterium tuberculosis KT-0030
1400891	Mycobacterium tuberculosis KT-0035
1400892	Mycobacterium tuberculosis KT-0038
1400893	Mycobacterium tuberculosis KT-0039
1400894	Mycobacterium tuberculosis KT-0041
1400895	Mycobacterium tuberculosis KT-0043
1400896	Mycobacterium tuberculosis KT-0044
1400897	Mycobacterium tuberculosis KT-0045
1400898	Mycobacterium tuberculosis KT-0047
1400899	Mycobacterium tuberculosis KT-0048
1400900	Mycobacterium tuberculosis KT-0049
1400901	Mycobacterium tuberculosis KT-0050
1400902	Mycobacterium tuberculosis KT-0051
1400903	Mycobacterium tuberculosis KT-0052
1400904	Mycobacterium tuberculosis KT-0053
1400905	Mycobacterium tuberculosis KT-0054
1400906	Mycobacterium tuberculosis KT-0055
1400907	Mycobacterium tuberculosis KT-0056
1400908	Mycobacterium tuberculosis KT-0057
1400909	Mycobacterium tuberculosis KT-0058
1400910	Mycobacterium tuberculosis KT-0061
1400911	Mycobacterium tuberculosis KT-0063
1400912	Mycobacterium tuberculosis KT-0064
1400913	Mycobacterium tuberculosis KT-0068
1400914	Mycobacterium tuberculosis KT-0070
1400915	Mycobacterium tuberculosis KT-0071
1400916	Mycobacterium tuberculosis KT-0072
1400917	Mycobacterium tuberculosis KT-0074
1400918	Mycobacterium tuberculosis KT-0075
1400919	Mycobacterium tuberculosis KT-0076
1400920	Mycobacterium tuberculosis KT-0077
1400921	Mycobacterium tuberculosis KT-0078
1400923	Mycobacterium tuberculosis KT-0080
1400924	Mycobacterium tuberculosis KT-0083
1400925	Mycobacterium tuberculosis KT-0084
1400926	Mycobacterium tuberculosis KT-0085
1400927	Mycobacterium tuberculosis KT-0089
1400928	Mycobacterium tuberculosis KT-0091
1400929	Mycobacterium tuberculosis KT-0092
1400930	Mycobacterium tuberculosis KT-0094
1400931	Mycobacterium tuberculosis KT-0096
1400932	Mycobacterium tuberculosis KT-0098
1400933	Mycobacterium tuberculosis KT-0099
1400934	Mycobacterium tuberculosis KT-0100
1400935	Mycobacterium tuberculosis KT-0102
1400936	Mycobacterium tuberculosis KT-0104
1400937	Mycobacterium tuberculosis KT-0106
1400939	Mycobacterium tuberculosis KT-0108
1400940	Mycobacterium tuberculosis KT-0109
1400941	Mycobacterium tuberculosis KT-0110
1402473	Mycobacterium tuberculosis SK-E
1402474	Mycobacterium tuberculosis SK-A
1402475	Mycobacterium tuberculosis SK-C
1402476	Mycobacterium tuberculosis UG-F
1402477	Mycobacterium tuberculosis UG-A
1402478	Mycobacterium tuberculosis SK-B
1402479	Mycobacterium tuberculosis SK-D
1402480	Mycobacterium tuberculosis UG-C
1402481	Mycobacterium tuberculosis SK-F
1402482	Mycobacterium tuberculosis UG-B
1402483	Mycobacterium tuberculosis UG-D
1402484	Mycobacterium tuberculosis UG-E
1403027	Pseudomonas aeruginosa JD303
1403028	Pseudomonas aeruginosa JD304
1403029	Pseudomonas aeruginosa JD306
1403030	Pseudomonas aeruginosa JD310
1403031	Pseudomonas aeruginosa JD312
1403032	Pseudomonas aeruginosa JD313
1403033	Pseudomonas aeruginosa JD314
1403034	Pseudomonas aeruginosa JD315
1403035	Pseudomonas aeruginosa JD316
1403036	Pseudomonas aeruginosa JD317
1403037	Pseudomonas aeruginosa JD318
1403038	Pseudomonas aeruginosa JD320
1403039	Pseudomonas aeruginosa JD322
1403040	Pseudomonas aeruginosa JD323
1403041	Pseudomonas aeruginosa JD324
1403042	Pseudomonas aeruginosa JD325
1403043	Pseudomonas aeruginosa JD326
1403044	Pseudomonas aeruginosa JD328
1403045	Pseudomonas aeruginosa JD329
1403046	Pseudomonas aeruginosa JD331
1403047	Pseudomonas aeruginosa JD332
1403048	Pseudomonas aeruginosa JD333
1403049	Pseudomonas aeruginosa JD334
1403050	Pseudomonas aeruginosa JD335
1403022	Mycobacterium tuberculosis MD5896
1403023	Mycobacterium tuberculosis MD5935
1403024	Mycobacterium tuberculosis MD6251
1403025	Mycobacterium tuberculosis MD4909
1403026	Mycobacterium tuberculosis MD6026
131568	Kineococcus radiotolerans
1401079	Mogibacterium timidum ATCC 33093
243273	Mycoplasma genitalium G37
1335321	Mycobacterium sp. MAC_011194_8550
1339269	Bacteroides fragilis str. Korea 419
1339273	Bacteroides fragilis str. B1 (UDC16-1)
1091494	Methylomicrobium alcaliphilum 20Z
74133	Symphysodon aequifasciata
1326787	fermentation metagenome
1339284	Bacteroides fragilis str. 3397 T10
1339316	Bacteroides fragilis str. 3998T(B)3
1339328	Bacteroides fragilis str. S36L12
1339318	Bacteroides fragilis str. S6L5
1402583	Mycobacterium tuberculosis OFXR-1
1402584	Mycobacterium tuberculosis OFXR-6
1402585	Mycobacterium tuberculosis OFXR-8
1402586	Mycobacterium tuberculosis OFXR-9
1402587	Mycobacterium tuberculosis OFXR-17
1402588	Mycobacterium tuberculosis OFXR-18
1402589	Mycobacterium tuberculosis OFXR-19
1402590	Mycobacterium tuberculosis OFXR-20
1402591	Mycobacterium tuberculosis OFXR-21
1402592	Mycobacterium tuberculosis OFXR-22
1402593	Mycobacterium tuberculosis OFXR-23
1402594	Mycobacterium tuberculosis OFXR-24
1402595	Mycobacterium tuberculosis OFXR-25
1402596	Mycobacterium tuberculosis OFXR-26
1402597	Mycobacterium tuberculosis OFXR-27
1402598	Mycobacterium tuberculosis OFXR-29
1402599	Mycobacterium tuberculosis OFXR-30
1402600	Mycobacterium tuberculosis OFXR-31
1402601	Mycobacterium tuberculosis OFXR-32
1402602	Mycobacterium tuberculosis OFXR-33
8348	Bombina variegata
634439	Vibrio marisflavi CECT 7928
1298646	Phreagena okutanii
1405497	Ralstonia solanacearum Rs
1249653	Ehrlichia chaffeensis str. Liberty
1249652	Ehrlichia chaffeensis str. Jax
1249654	Ehrlichia chaffeensis str. Osceola
1249655	Ehrlichia chaffeensis str. Saint Vincent
1406817	Escherichia coli GSK202B
1406818	Escherichia coli GSK202U
1406819	Escherichia coli GSK2022
1406820	Escherichia coli GSK2023
1406821	Escherichia coli GSK2024
1249650	Ehrlichia chaffeensis str. West Paces
391036	Ehrlichia sp. HF
1286528	Neorickettsia helminthoeca str. Oregon
1249656	Ehrlichia chaffeensis str. Wakulla
27540	Choristoneura biennis
871684	Choristoneura carnana
308442	Choristoneura conflictana
27541	Choristoneura occidentalis
27542	Choristoneura pinus
397411	Choristoneura retiniana
27543	Choristoneura rosaceana
54736	Salmonella bongori
593905	Salmonella enterica subsp. enterica serovar Corvallis
478208	Flustra foliacea
317945	Novocrania anomala
478209	Phoronis muelleri
1407023	Magnetospirillum sp. PL-5-1
1407024	Magnetospirillum sp. PL-5-2
1407025	Magnetospirillum sp. PL-5-3
1407026	Magnetococcus sp. PL-5-4
1407027	Magnetospirillum sp. PL-5-5
1407028	Magnetospirillum sp. PL-5-6
1407029	Magnetococcus sp. PL-5-7
1407030	Magnetospirillum sp. PL-5-8
1407031	Magnetospirillum sp. PL-5-9
1407032	Magnetococcus sp. PL-5-10
1407033	Magnetococcus sp. PL-5-11
1407034	Magnetospirillum sp. PL-5-12
1407035	Magnetococcus sp. PL-5-13
1407036	Magnetospirillum sp. PL-5-14
1407037	Magnetospirillum sp. PL-5-15
1407038	Magnetospirillum sp. PL-5-16
1407039	Magnetococcus sp. PL-5-17
1407040	Magnetococcus sp. PL-5-18
1407041	Magnetococcus sp. PL-5-19
1407042	Magnetospirillum sp. PL-5-20
1407043	Magnetospirillum sp. PL-5-21
1407044	Magnetospirillum sp. PL-5-22
1407045	Magnetospirillum sp. PL-5-23
1407046	Magnetospirillum sp. PL-5-24
1407047	Magnetospirillum sp. PL-5-25
1407048	Magnetospirillum sp. PL-5-26
1407049	Magnetospirillum sp. PL-5-27
1407050	Magnetococcus sp. PL-5-28
1407051	Magnetospirillum sp. PL-5-29
8665	Ophiophagus hannah
28875	Rotavirus A
659935	Asclepias albicans
660009	Asclepias subaphylla
659948	Asclepias coulteri
659951	Asclepias cutleri
659967	Asclepias leptopus
